text,label,lang
Waah kya baat Kahi hai Apne Lekin in baato par Amal krne Wale Kam hai,0,hin
"महाराष्ट्र के सीएम देवेंद्र फडणवीस ने मंत्रियों के विभागों का बंटवारा किया, एकनाथ खड़से को कृषि, राजस्व का जिम्मा",0,hin
Ye Delhi ki janta ki jeet Hain ek Bharat shestra Bharat ab ye bjp ki zimedari hain ki delhi ka vikas kare,0,hin
modiji sub acha kar rahe ha kishan bhaio ka liya bi kuch kariya,0,hin
Maruti More bhai wo kashmiri hai wo gaddar hai me naksali aur kashmiri me koi antar nhi samjhta...jo galat krta hai usko saza milni chahiye...fir wo kisi bhi kaum ka ho,1,hin
"Connect to Digital India अब RS 15000-50000/महीना कमायें. 100% Free कंपनी गवर्नमेंट से register Hai और   कम्पनी आपको हर माह आपके बैंक एकाउंट मे रूपया देगी... बस   आप इस whatsApp no. +918291050056  पर ""JOIN"" लिख कर send कीजिए.",0,hin
नक्सल को ही ना रोक सकेते तो दबंगो को कोण रोकेगा,1,hin
धुआं धुआं कर देंगे दुश्मन के मुल्क को बस दो घंटे मंजूरी हमें देदे सरकार।  🇮🇳💪🏼⚔🇮🇳,1,hin
कांग्रेस के वरिष्ठ नेता पी चिदंबरम ने रविवार को कहा कि संगठनात्मक ढांचे के मामले में उनकी पार्टी का भाजपा-आरएसएस से कोई मेल नहीं है.,0,hin
बजरंगी भाईजान' ये क्या आपने तो 'असली चांद नवाब' का सब कुछ कॉपी-पेस्ट कर लिया... #BajrangiBhaijaan,0,hin
Ise bhi Mental Asilam bhejdena chahiye.Wahan iske layak shrota bhi miljayenge aur ise jutiyanewale bhi.,1,hin
Par bhakt kehrahe hai k modi ji ko mila  Fadnavis ne toh twitter par wish bhi kardiya modi ji ko,0,hin
अपना ही पैसा क्या है भाई? इसी तरह की बातें सब सोचने लगे तो कोई टैक्स ही न दे।,0,hin
Mera desh badal raha hai,0,hin
"Bas laisanc rad  kar do  or koe    aarmy  parivar  ko  dedo,,,,",1,hin
@ShekharGupta के साथ चलते-चलते में रात 9.30 देखिए #Flipkart के संस्थापकों से खास बातचीत... khabar.ndtv.com/video/show/chalte-chalte/walk-the-talk-with-flipkarts-founders-362311,0,hin
Habib HR... Tumhari konsi missile... Nuclear power ke Naam pe nuclear bomb ka formula churaane waale... Tere scientists ban hue the or Jo gaali tu bakk Raha he wo bhi unhone khud khai or tere desh Ko khilai. Wese bhi tere yaha konsa Google sachh Bata hoga.... Wo bhi China ka duplicate hoga..,1,hin
Bhagwan sir ki atma ko shanti pradan kare,0,hin
Bus ab kuch din or .... Ache din a gae...,0,hin
रामचँद्र कह गए सिया से...भारत मेँ ऐसा गदर्भराज आएगा...एक गधा दिल्ली बैठेगा....एक यूपी मेँ राज चलाएगा...जुमलोँ से फिर देश चलेगा....अँधोँ मेँ काना राजा कहलाएगा,1,hin
"#IPL10 में Gautam Gambhir, Suresh Raina और Robin Uthappa शानदार फॉर्म में हैं.  #ChampionsTrophy में इनमें से किस प्लेयर को मौका मिलना चाहिए?",0,hin
bjp me shamil ho ja  bjp me kuchh banega,1,hin
Internal problems kafi hai ..... Sena ko toda  jyada choot dena chaiye,0,hin
Mera roommate tatti rok के baitha h... Bola bike dekh k jaunga,0,hin
pata nhi aage aur kya kya hoga....,0,hin
Cande sarkar KO bhumat ki mjbut sarkar hy khud fysla leti hy ab kiu bhgrheho?,1,hin
Sahi kiya hai ae loteere ke like Sarkar kya kadam uthati hai dekhte hain,1,hin
Sir ab dekha nahi jatA.  Main majaak nahi kar raha sir. Main ek  achchha  planner hoon.  But mere pass koi proper channel nahi hai govt ko approach karne ke liye.  Plz meri baat govt tak pahuncha dijiye.  Main inka kaam bahut easy kar doonga.,1,hin
"कहा है खुजली, आपके पिछवाड़े में??",1,hin
Tum logo ko tumhari maa bhain ki chinta Nahi hai,1,hin
"Yhi plot hai batman ka, bruce wayne opera sai bor hoke jayega ab",0,hin
मोदी जी बहुत भुगत चुके। कोई लोटा दे हमारे बीते हुए दिन,1,hin
कोलकाता के नजदीक 23 साल के एक छात्र को मौत के घाट उतारने वाली भीड़ का नेतृत्व करने के आरोप में तृणमूल कांग्रेस के नेता तापस मलिक को गिरफ्तार किया गया है। इस छात्र पर एक भैंस…,0,hin
Bhai 272 seet hi total😁😁,0,hin
शिवपाल यादव को वापस लेने का फैसला मुख्यमंत्री करेंगे : प्रेस कॉन्फ्रेंस में बोले मुलायम सिंह यादव,0,hin
Lagta hai churan chaap bhakt ne ghar wapasi karke naam Syed Hussain rakh liya hai.,1,hin
Sarhad par dehshatgardon ka qabza hai....desh pe jhuthe hamdardon ka qabzaa hai...1 ke badle 100 sir ki ummmeed na rakh..delhi tujh pe naamardon ka qabzaa hai,1,hin
bilkul  sahi  bat,0,hin
Indian media ko dunia me sabse ganda media mana jata h.....bhaiyo bharosa kro to sirf sena ki declaration  par,1,hin
drama hey isko famous karne ka.,1,hin
"Mitro, aaj raat, 12 baje ke baad, koi dosri bike nahi, chalagi, sirf Bajaj DOMINAR chalagi.",0,hin
Bhai..kamal kr  diya..ab ye Bali bahu  kya hai...saas Bahu ka daily soap..,0,hin
अच्छा फैसला...दोनों को लाभ मिलेगा।,0,hin
राष्ट्रीय जनता दल (आरजेडी) के अध्यक्ष लालू प्रसाद ने राष्ट्रीय स्वयंसेवक संघ (आरएसएस) की वर्दी बदले जाने के मामले में दिलचस्प टिप्पणी करते हुए इसे अपनी पत्‍नी और बिहार की पूर्व मुख्यमंत्री…,0,hin
"JOB JOB JOB →मोबाइल से 10000-50000 रूपए..  →प्रति महीनें कमायें बिल्कुल फ्री, तो →Play Store से *Champ Cash* →App को डाउनलोड करके अपना →रजिस्ट्रेशन करें। →Referal ID मांगने *14606214डालें.* --> 7 से 8 app डाउनलोड करके 2 मिनिट तक खोलें. -->जोइनिंग करते ही 62 ₹ मिलेंगे.",0,hin
600 rs me to aajkal tumhari chu*ai v nahi karega aunty,1,hin
Bhaiya ek photo bhaiya ek photo. Mume lelo mera moto,0,hin
🚲 launch ho gye hai yeh cnbc wale repeat telecast show rhy hai,0,hin
Mitti me he milne ki aukaat hai ...tumlogo ki ..khazaane to kharch kar diye jaate hai ...kachre me he kamal khilte hai,0,hin
Modi ji aap ki party jab Virodh me thi to us waqt aapne aisa koi nirnay kyo nahi liya ...? Jo boya woh kaat rahe hei aap log ...!,1,hin
Indian govt.ko sirf xpert k saath discussion karna hai oar kuch b nahi ....jin ki jan gayi wo gayi ...samjh nahi aati k aakhir kab tak ye sab qurbaneya daini hogi....kyo nahi india pak per war karta ....,0,hin
Q ki AAP se fat ke haat me aa gayyii hai sabhi choro kiii...,1,hin
Us raat tere papa k jageh mera sperm gya tha use of technology  Aur tere papa ko pta v na chala 😂😂😂 Chutiya,1,hin
सीआरपीएफ के करीब 2000 अतिरिक्त जवान हिंसा प्रभावित कश्मीर घाटी भेजे जा रहे हैं। अधिकारियों ने कहा कि कुल 20 और कंपनियां घाटी में भेजी जा रही हैं...,0,hin
bhai hm list de kya duniya me sb se zaada terrorist kaun hai,1,hin
Hellow gays! Ma na bhhht sa rap song likha hua hain.. i am from azad kashmir.. ma ksi singr ko b ni janta ka us sa rabta kar ka maloomat hasil krun ka ma apna ganu ko ksa show kar sakta hun..?? Any body can  help me..????,0,hin
Pan me date of birth galat de kar card veg diya hai...kya karun ?,0,hin
Shut at side order ki jiya sir Government kiya kar rahe hain aisa to Hamare sab Jawan Sahid ho jeyanga,1,hin
Police station main bhrashtachaar bahut hi is ko roko modiji,0,hin
Aakash Aggarwal. Dekha hai kya? Bahut mast,0,hin
"“गाय को पवित्र माने जाने से पहले गाय को मारा जाता था. उन्होंने हिन्दू धर्मशास्त्रों के विख्यात विद्वान पीवी काणे का हवाला दिया. काणे ने लिखा है, ऐसा नहीं है कि वैदिक काल में गाय पवित्र नहीं थी, लेकिन उसकी पवित्रता के कारण ही बाजसनेई संहिता में कहा गया कि गोमांस को खाया जाना चाहिए.” (मराठी में धर्म शास्त्र विचार, पृष्ठ-180). ”",0,hin
अरे ललुआ बरनोल माँगता क्या?,1,hin
आने वाले कई हजारो वर्षो में इतिहास का एक ही नायक होगा.......वो है नरेंद्र मोदी... लिखकर रख दो।,0,hin
कटप्पा ने बाहुबली को भल्लाल देव के षड़यंत्र में आकर शिवगामी देवी के कहने पर मारा।  अब जाओ बाहुबली देखने।😂,0,hin
Kuchh logo ko passnd nahi ki Pak ka bura ho sale khate kahan ki hai gate Pak ki hai  m.c.b.c,1,hin
Ye niyam kisne banaya loud speeker ka...? Kya kuran me iska jikr hai ???,0,hin
"शिकायत ""मौत"" से नहीं ... ""अपनों"" से थी मुझे....!!!  जरा सी आँख बंद क्या हुई .... वो कब्र खोदने लगे...!!!",0,hin
Solve jaldi nh bh horha na to gandmarane.... bdawa bhe mt do Aur jo hathi mast chalrha haina use inform kr do chintiya bhe tyar hai hathi ko sulane,1,hin
"पाक के खिलाफ शतक ठोकने के बाद विराट कोहली (107 रन, 126 गेंद) बने सोहैल खान का शिकार http://khabar.ndtv.com/leaf/cricket-scorecard/filename/inpk02152015173982 … #JeetoIndiaJeeto #IndvsPak",0,hin
"Jiska leader khud Rahul Gandhi ho, uske thoughts to zahir si baat hai ki aise ghatiya hi honge...",1,hin
Jai hind bharat mata me vir sapooto ko shat shat naman,0,hin
जन्मदिन की बहुत-बहुत बधाईयां एंव शुभकामनाऐं,0,hin
मैडम कुछ केन्द्र सरकार के बारे में भी.....,0,hin
"बहुत अच्छा किया अन्ना जी , ""आप"" ज्वाइन करना जीवन की सबसे बड़ी गलती है,केजरीवाल के साथ साथ आपका भी नाम ख़राब हो जाता ।",0,hin
